title,imgUrl,price_amz,category_id_amz,amazon_category_name,brand,category_code,event_time,event_type,product_id,category_id_dec,price_dec,user_id,user_session,txt_dec_final,txt_amz_final,final_score,price_diff,optimization_score
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-06 09:07:22 UTC,view,28718755,2053013565228450757,79.02,517003147,201b5d4b-2394-4cf2-b48a-5df019ae0237,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,17.450000000000003,0.17142707360433604
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-10 04:12:35 UTC,view,28718702,2053013565639492569,89.84,572091199,df27d5d1-97e7-4550-a641-ce0bf3b7c49e,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-10 08:28:39 UTC,view,28720697,2053013565639492569,102.45,516641042,e852c001-7de6-4ae9-b092-b422053dd2ed,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,5.980000000000004,0.24267982051575926
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-10 16:17:26 UTC,view,28720700,2053013565639492569,102.45,513051599,161694dc-5a57-4307-81c0-6717622cef99,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,5.980000000000004,0.24267982051575926
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-10 17:12:28 UTC,view,28712143,2053013565228450757,80.83,518496554,8ecc2bc0-6f88-43ea-bf9b-4dea9fe88209,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,15.64,0.17614356307692308
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-07 18:52:11 UTC,view,28716972,2053013565228450757,64.61,516536237,d2678348-1e4c-482d-b2a7-e7305209a62b,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,31.86,0.15241234906877665
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-07 20:06:17 UTC,view,28718707,2053013565639492569,106.05,560953781,1c9ae28a-8336-4f2f-8aa7-d5e594d9a013,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,9.579999999999998,0.20368100672967865
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-07 20:39:54 UTC,view,28718879,2053013565782098913,86.23,520384754,17e17018-6408-431d-8940-bf2f029d5283,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,10.239999999999995,0.19924101722419935
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-07 22:11:52 UTC,view,28718723,2053013565639492569,89.84,513766331,244eb522-8706-40c0-ba98-feb7e80fdf1d,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:56:58 UTC,view,28712115,2053013565228450757,90.61,513667518,7b8420d8-576e-961c-3be1-1a13b79f3677,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,5.859999999999999,0.2446847158017493
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 17:23:19 UTC,view,28712301,2053013565228450757,80.83,522016593,508ff813-cc5a-497f-96fd-960127aee58d,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,15.64,0.17614356307692308
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-12 04:12:18 UTC,view,28712776,2053013565782098913,102.71,535193086,c9894280-cdbd-4719-b04a-8c182c4d1c03,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.239999999999995,0.23856387756906086
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:49:34 UTC,view,28712416,2053013565639492569,102.45,547846491,c681701e-53f5-4e70-88f7-1fe7011034c5,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,5.980000000000004,0.24267982051575926
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:50:43 UTC,view,28716494,2053013565782098913,76.96,580078590,de82ddfe-e0ec-4932-b77d-977b63b50575,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,19.510000000000005,0.16707200323744514
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:51:19 UTC,view,28716473,2053013565782098913,89.84,514369504,e8ffc870-34d1-4ad4-887f-4d6267deef6c,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 07:05:57 UTC,view,28718604,2053013565639492569,89.84,514242684,fc9816bb-26a2-4a76-8595-6623fc9289ad,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 07:08:15 UTC,view,28716493,2053013565782098913,76.96,572270036,88e33c41-a201-4d83-9ae0-d46e551f29d4,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,19.510000000000005,0.16707200323744514
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 07:14:18 UTC,view,28719517,2053013565782098913,82.63,517233634,9386b4aa-fdc5-4416-bb5c-5944b2d38059,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,13.840000000000003,0.18197499579514825
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 07:20:07 UTC,view,28718117,2053013565228450757,71.82,517396684,97f5327f-c0b1-4fef-822d-3aa5d91951a1,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,24.650000000000006,0.15925572382066278
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:09:38 UTC,view,28715867,2232732103764607583,89.84,573582145,29646931-b930-44f4-9610-d6c845493fa1,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 10:16:48 UTC,view,100005409,2053013565782098913,64.61,512457834,2e12d5c0-1e25-4626-9b20-3abd60b2a21a,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,31.86,0.15241234906877665
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 10:42:39 UTC,view,28716461,2053013556521075159,86.23,579698253,085e456e-3111-49de-a118-615f6dcdf6ad,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,10.239999999999995,0.19924101722419935
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 10:59:30 UTC,view,28722370,2232732098706276853,68.21,517561849,2d2f24bb-60da-4baa-850e-bc2cd06ada7d,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,28.260000000000005,0.15540771997265893
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:15:51 UTC,view,100000154,2053013556521075159,71.82,517050597,c2c6c475-1c7b-4f76-afe0-647b1591b8a0,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,24.650000000000006,0.15925572382066278
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:16:25 UTC,view,28716221,2232732114124538702,64.61,561574538,95f2c13f-7083-4622-bb22-f2743827bb3c,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,31.86,0.15241234906877665
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 05:03:22 UTC,view,28722257,2053013565639492569,66.41,545645506,eb75455a-e889-4c12-8e33-d22e071b035a,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,30.060000000000002,0.153823240128783
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 06:59:15 UTC,view,28712807,2053013565782098913,64.61,585163846,f655318b-50f1-4b5f-8d7c-aa7f32135a2b,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,31.86,0.15241234906877665
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 12:22:39 UTC,view,28720655,2053013565782098913,82.63,561980287,761623df-c599-4ba0-857f-dff803f8aee0,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,13.840000000000003,0.18197499579514825
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 14:23:55 UTC,view,28722332,2053013565639492569,84.43,522470174,0fa2ee1f-9859-4c0a-99af-02f020b42b4b,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,12.039999999999992,0.18941633325153379
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-07 13:10:15 UTC,view,28716515,2053013565782098913,89.84,514694736,3e0ba299-7a1a-43da-90fa-a9b4109afba9,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:11:20 UTC,view,28722408,2053013565782098913,71.82,512733999,f6d718f0-47ac-4817-8b39-3a2258dd379c,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,24.650000000000006,0.15925572382066278
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:14:50 UTC,view,28716492,2232732098706276853,76.96,512733999,f6d718f0-47ac-4817-8b39-3a2258dd379c,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,19.510000000000005,0.16707200323744514
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 06:15:45 UTC,view,100000153,2232732098706276853,71.82,573632741,8c9da03b-a8ac-4641-9d8f-5a20d99080ce,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,24.650000000000006,0.15925572382066278
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 04:04:37 UTC,view,28715851,2053013565639492569,89.84,584127287,9f1f46d9-9e90-385e-0dea-70b101bf3fc0,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-11 04:55:52 UTC,view,28722305,2232732103764607583,88.03,571314908,7097ac90-8213-4408-9e34-cc103b397f58,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,8.439999999999998,0.21281240271186444
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-07 07:02:36 UTC,view,28720708,2053013565639492569,104.25,512643516,b738d71f-6385-4712-9819-f0fce104f555,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,7.780000000000001,0.21918281312072893
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-09 09:08:27 UTC,view,28722110,2053013565228450757,80.83,569275162,b29ac327-0292-4078-aac4-f4cda30dcf44,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,15.64,0.17614356307692308
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-09 15:52:58 UTC,view,28719518,2053013565782098913,82.63,518642872,edcc7736-5c17-45df-be31-d3b6392b277b,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,13.840000000000003,0.18197499579514825
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-17 17:16:06 UTC,view,28716452,2053013565782098913,86.23,546442481,dd016c43-ac50-4d82-a5cc-2d798dcee89c,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,10.239999999999995,0.19924101722419935
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-18 06:18:32 UTC,view,28716922,2053013565782098913,97.04,512985009,6b00fd42-487f-495a-89c4-77673d9dd168,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,0.5700000000000074,0.6376207801273862
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-18 13:49:31 UTC,view,28718729,2053013565639492569,107.85,570703026,c4a1b505-a0cd-450e-a319-1e9ed7811d80,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,11.379999999999995,0.1926869954119548
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-18 13:56:17 UTC,view,100010406,2053013565782098913,79.02,514689802,75af87ad-782b-454f-a2a7-ef732d243f4b,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,17.450000000000003,0.17142707360433604
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-19 08:54:49 UTC,view,28716952,2053013565228450757,82.63,587522930,1af02c71-4650-4bde-a022-9601027c14df,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,13.840000000000003,0.18197499579514825
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-19 12:16:11 UTC,view,28719528,2053013565782098913,89.84,527643499,7ce2a3c7-3f12-4729-9767-e0595fffc78d,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-19 15:30:35 UTC,view,100000162,2053013565782098913,68.21,571533117,41ce9003-4c87-49bd-9045-054a69fbff48,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,28.260000000000005,0.15540771997265893
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-14 17:58:49 UTC,view,100044478,2232732103764607583,104.25,586936258,134549bd-9d5a-4bbb-b643-c76e4323e228,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,7.780000000000001,0.21918281312072893
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-15 05:10:44 UTC,view,28712393,2053013565639492569,107.85,514728967,d6da05aa-4502-4901-82db-6b0c327f1cc8,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,11.379999999999995,0.1926869954119548
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-15 05:41:45 UTC,view,28714938,2053013565127787455,66.67,586004719,2518a442-c37a-4dde-8070-b9fbe5d91730,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,29.799999999999997,0.154040665974026
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-15 07:51:00 UTC,view,28715235,2053013565639492569,107.85,560665295,8594d787-89f6-4d3b-ae70-fe13def0e610,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,11.379999999999995,0.1926869954119548
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-15 20:31:34 UTC,view,28719500,2053013565782098913,82.63,515918451,558f647c-303b-41c0-ba0c-20ebea13a7d0,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,13.840000000000003,0.18197499579514825
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-15 20:32:20 UTC,view,28718724,2053013565639492569,89.84,515918451,558f647c-303b-41c0-ba0c-20ebea13a7d0,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 01:45:16 UTC,view,28712567,2053013565782098913,89.84,530306822,a4323530-3c42-4328-81e0-674648fe6c49,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 01:47:21 UTC,view,100010434,2053013565782098913,86.23,577568646,a6b419e0-fc08-45fa-9505-404bfc178aa6,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,10.239999999999995,0.19924101722419935
"womens Respect Dance Shoe, Black, 10.5 US",https://m.media-amazon.com/images/I/71I+ePL6KkL._AC_UL320_.jpg,96.47,122,Women's Shoes,respect,apparel.shoes,2019-12-01 00:02:28 UTC,view,28718603,2053013565639492569,89.84,553345124,58c692ff-c7a9-4e35-9ec4-58598f1940e0,respect apparel shoes,"womens Respect Dance Shoe, Black, 10.5 US",0.6403332,6.6299999999999955,0.23291591916120585
